id,content,IF,SHF,CD,Ch,SF,EF,SM,Op
7949,DNS中LAC信息漏配导致ESRVCC切换失败,0,1,0,0,1,0,0,0
7950,1. UE侧数据分析 UE在通话结束后发生了掉话：,0,1,0,1,0,0,0,0
7951,由于传输和加密完整性保护算法设置问题导致E-RAB建立成功率低问题分析,1,0,0,0,1,0,0,0
7952,最终定位确认造成弱覆盖的主要原因为RRU端口配置与分布连接不一致以及POI端口连接错误导致。,0,1,0,0,1,0,0,0
7953,由于基于A4A5的A2门限配置错误导致基于用户数的MLB未触发的问题案例,0,1,0,0,1,0,0,0
7954,小区方位角设置不合理导致的弱覆盖。,0,1,0,0,1,0,0,0
7955,"图5 重新添加SCTPPEER之后的查询结果 执行ACT CELL,",0,0,0,0,0,0,0,1
7956,图2 配置图 2 日志分析 1）分析主控告警日志，,0,0,0,1,0,0,0,0
7957,RRU复位的原因是断链复位，,0,1,0,0,0,0,0,0
7958,失败的主要原因是因为目标小区负载过高而准入失败，,1,1,0,0,0,0,0,0
7959,很像是TDD内的的超远干扰或者是失锁导致的干扰,0,1,0,0,0,0,0,0
7960,对UGW镜像结果分析发现存在丢包且该丢包发生在UGW以下，,0,1,0,1,0,0,0,0
7961,MRO文件分析 MRO文件中中全天存在严重干扰 2.1.3,0,1,0,1,0,0,0,0
7962,其干扰特性极有可能为GPS失锁导致的系统内干扰，,0,1,0,0,0,0,0,0
7963,LDH153004H临沂路五征研究所切换失败主要原因为核心网无法识别EnodeB ID，,0,1,0,0,0,0,0,0
7964,造成RRC建立失败的原因是用户数超过单基带板1200用户数限制；,1,1,0,0,0,0,0,0
7965,上行干扰导致RRC连接成功率异常处理,1,1,0,0,0,0,0,0
7966,二者不匹配导致配置文件无法正确下发。,0,1,0,0,1,0,0,0
7967,天馈线连接异常导致小区无业务,0,1,0,0,0,0,0,0
7968,天馈线连接松脱导致上下信号无法正常收发，,0,1,0,0,0,0,0,0
7969,话统分析 该站点主要是突发E-RAB建立失败引起，,0,1,0,1,0,0,0,0
7970,小区不可用具体问题为“下行射频资源故障”,0,1,0,0,0,0,0,0
7971,传输业务配置有误导致LTE站点S1接口故障,0,1,0,0,1,0,0,0
7972,锚点站未开启LTE和NR间X2自建立开关导致NSA组网SCG辅载波变更失败问题分析,0,1,0,0,0,0,0,0
7973,核心网释放原因导致小区eNodeB间X2接口切换出执行失败,0,1,0,0,0,0,0,0
7974,因此怀疑同频同PCI导致的基站解析错误。,0,1,0,1,0,0,0,0
7975,S5 ROHC解压缩失败导致DTMF测试失败问题,0,1,0,0,0,0,0,0
7976,锚点X2未配置导致5G终端脱网,0,1,0,0,1,0,0,0
7977,并且没有主覆盖导致频繁切换。,0,1,0,0,0,0,0,0
7978,锚点站版本不匹配导致NSA与锚点X2建立异常,0,1,0,0,1,0,0,0
7979,最后在小区激活时有1个SFN小区提示“激活失败，,0,1,0,0,0,0,0,1
7980,NR 邻区未配置导致SA测试Probe不显示服务小区信息,0,1,0,0,1,0,0,0
7981,核心网侧未加载SON license导致X2链路无法自建立,0,1,0,0,0,0,0,0
7982,同时观察X2链路建立情况 通过一键式日志分析，,0,0,0,1,0,0,0,0
7983,CANBUS模块FLASH无法读写导致单板制造信息查询失败,0,1,0,0,0,0,0,0
7984,全天时段无线层问题导致的E-RAB建立失败(L.E-RAB.FailEst.RNL)增加近5500多次。,0,1,0,0,0,0,0,0
7985,二、 RNL问题导致的E-RAB建立失败增多分析,0,1,0,0,0,0,0,0
7986,06更换信道板后小区激活失败，,0,1,0,0,0,0,1,0
7987,同时收到对端abort消息导致STCP链路闪断导致消息队列过载，,0,1,0,0,0,0,0,0
7988,配置错误导致小区无法激活，,0,1,0,0,1,0,0,0
7989,未配置帧偏置导致帧干扰。,0,1,0,0,1,0,0,0
7990,将RNC设置为off line后在后台删除该数据，,0,0,0,0,0,0,1,1
7991,承载修改导致传输资源准入失败,0,1,0,0,0,0,1,0
7992,5、承载修改过程导致传输资源泄漏 对于NonGBR业务，,0,1,0,0,0,0,1,0
7993,"将网络模式设置为3G后占用3G信号再选择自由模式（LTE/W/G自由连接）,",0,0,0,0,0,0,1,1
7994,1 、时钟源质量测试 1） 执行MML命令STR CLKTST。,0,0,0,1,0,0,0,1
7995,RRU软失效导致小区不可用，,0,1,0,0,0,0,0,0
7996,发生这种一般都要通过利用Unet工具来修改PCI，,0,0,0,0,0,0,1,1
7997,最大RRC连接用户数超过400就不再增加发生无线接通率较低现象，,1,0,0,0,0,0,0,0
7998,NG-U地址与S1-U地址冲突导致NSA SA双模站点间XN切换失败,0,1,0,0,0,0,0,0
7999,基带板SAE加密芯片软失效导致eRAB建立成功率为0问题分析,1,1,0,0,0,0,0,0
8000,基带板SAE硬件加密芯片软失效导致eRAB建立失败。,0,1,0,0,0,0,0,0
8001,问题根因是该类终端不响应重配置消息导致接通失败，,0,1,0,0,0,0,0,0
8002,某国LTE E局点RTWP不平衡导致RRC建立成功率较低,1,1,0,0,0,0,0,0
8003,RTWP不平衡肯定会引起RRC建立成功率下降，,1,1,0,0,0,0,0,0
8004,1.1 erab建立整体情况分析 对几个地市的的整网情况进行统计，,0,0,0,1,0,0,0,0
8005,2100M上行丢包率修改A5门限后上行丢包率有所抬升：,1,0,0,0,0,0,1,0
8006,所以调度1个TB就相于调度了1个用户，,0,0,0,0,0,0,0,1
8007,上行CCE资源受限导致ERAB建立失败。,0,1,0,0,1,0,0,0
8008,射频维护链路闪断导致小区服务能力下降。,1,1,0,0,0,0,0,0
8009,MR开启后北向数据有重复无法入库，,0,1,0,0,0,0,0,1
8010,QCI  RLC确认模式不一致导致的NR添加成功率低,1,0,0,0,1,0,0,0
8011,即NR下发SgNB Addition AcKnowledge后遭到LTE侧主动释放SCG添加请求，,0,1,0,0,0,0,0,1
8012,由于路由未配置导致relay基站无法开通问题的处理,0,1,0,0,1,0,0,0
8013,有效防止由于小区的信号质量变差造成的掉话。,1,1,0,0,0,0,0,0
8014,主要涉及BBU单板、RRU硬件/通道故障、GPS时钟不可用等；,0,1,0,0,0,0,0,0
8015,C国某局点由于智能预调度参数设置错误导致eRab建立成功率低,1,0,0,0,1,0,0,0
8016,2.2 S1信令查询 通过KPI指标分析发现，,0,0,0,1,0,0,0,0
8017,传输闪断导致SCG添加失败,0,1,0,0,0,0,0,0
8018,l  TOP小区/用户分析 现网提取TOP小区发现，,0,0,1,1,0,0,0,0
8019,U-net小区半径设置不合理引起覆盖异常问题,0,1,0,0,1,0,0,0
8020,是在验证eHRPD非优化激活态切换功能时无法触发该功能，,0,1,0,1,0,0,0,0
8021,由于天馈连接异常导致的站点无线接通率差的问题,1,1,0,0,0,0,0,0
8022,RRU重启原因是“单板掉电”。,0,1,0,0,0,0,0,0
8023,导致RRU电压不足而掉电。,1,1,0,0,0,0,0,0
8024,后台人员未加载足够的license导致新用户无法接入。,0,1,0,0,0,0,0,0
8025,小区不可用告警是由于S1链路异常导致，,0,1,0,0,0,0,0,0
8026,S1链路异常因为基站收到MME发送的SCTP Abort消息导致SCTP链路闪断1秒。,0,1,0,0,0,0,0,0
8027,电调线故障、电调线接口松动产生，,0,1,0,0,0,0,0,0
8028,D站点向F站点大量切换失败导致D站点的切换成功率下降。,1,1,0,0,0,0,0,0
8029,RGPS连接器插针弯曲导致BTS3202E时钟异常,0,1,0,0,0,0,0,0
8030,硬件及license问题导致网络切换失败,0,1,0,0,0,0,0,0
8031,3、初步认定是由于RB数调度不满造成的吞吐率下降，,1,0,0,0,0,0,0,0
8032,这里由于小区偏置Ocn的值设置的不合理导致A2上报过早，,0,1,0,0,1,0,0,0
8033,基站侧无法收到核心网Trace Start消息导致NB虚用户跟踪无法跟踪,0,1,0,0,0,0,0,0
8034,LTE网络弱覆盖引起SINR差导致CQI 7的比例低的问题处理,1,1,0,0,0,0,0,0
8035,掉话率恶化主要是由于上行重同步失败导致。,1,1,0,0,0,0,0,0
8036,掉话率恶化主要是上行重同步失败导致 图5进一步说明，,1,1,0,0,0,0,0,0
8037,RRU接口协议不一致导致RRU不可用,0,1,0,0,1,0,0,0
8038,发现在很多case里面SCC激活后由于数据量太小，,1,0,0,0,0,0,0,1
8039,g）使用DSP CELLHLHCHK命令检查小区射频同步状态，,0,0,0,1,0,0,0,1
8040,由于eNODEBID冲突导致共网管LTE与NR站点X2无法自建立,0,1,0,0,0,0,0,0
8041,SGs口问题导致无法驻留在LTE上,0,1,0,0,0,0,0,0
8042,3）RRU硬件故障等原因导致发射功率不稳定，,1,1,0,0,0,0,0,0
8043,CSFB寻呼回落参数设置导致CSFB回落接通率低,1,0,0,0,1,0,0,0
8044,PDCCH受限导致切换命令无法解析最终切换失败,0,1,0,0,1,0,0,0
8045,因此排除目标小区导致本案例切换成功率变差；,1,0,0,1,0,0,0,0
8046,由于下行PDCCH受限导致终端对于切换命令无法正确解析，,0,1,0,0,1,0,0,0
8047,且由于PDCCH受限导致上行测量报告无法发出，,0,1,0,0,1,0,0,0
8048,DRX参数配置错误导致异频切换成功率低,1,0,0,0,1,0,0,0
8049,"SRI和GAP测量冲突导致的掉话增加,",1,1,0,0,0,0,0,0
8050,扇区设备配置错误导致CA功能失效原因分析,0,1,0,0,1,0,0,0
8051,基本可以确定是由于该小区异常导致CA功能不可用；,0,1,0,0,0,0,0,0
8052,传输层问题导致ERAB建立失败,0,1,0,0,0,0,0,0
8053,从而使时延超长触发UE接入失败,1,1,0,0,0,0,0,0
8054,E公司LTE站点不支持UM模式导致我司设备向其切换成功率低问题分析,1,1,0,0,0,0,0,0
8055,风险排查时就会发生配置数据冲突，,0,1,0,1,0,0,0,0
8056,而eNodeB间切换成功率同步恶化，”小区eNodeB间模式内切换入通道转换失败次数”变多，,1,0,0,0,0,0,0,0
8057,ENB不响应SACK消息导致MME中止SCTP链路。,0,1,0,0,0,0,0,0
8058,由于相同的原因S1模块没有收到SCTP状态消息导致业务异常。,0,1,0,0,0,0,0,0
8059,室内光分布系统故障引起LTE弱覆盖,0,1,0,0,0,0,0,0
8060,1.LST RETPORT查询端口数据配置是否正常 2.DSP RETPORT命令查询ALD供电开关状态和电流值,0,0,0,1,0,0,0,0
8061,RRC重发次数多导致建立成功率低,1,0,0,0,0,0,0,0
8062,光模块故障导致RRU闪断，,0,1,0,0,0,0,0,0
8063,因DCU功率配置超标导致Lampsite站点FDD小区异常,0,1,0,0,1,0,0,0
8064,锚点站开启MR测量导致测试出现PING丢包问题,0,1,0,0,0,0,0,1
8065,由于一个终端建立的承载数目超限导致eRab建立成功率低,1,0,0,0,0,0,0,0
8066,由于主控板锁相环硬件故障导致KPI指标恶化问题,1,1,0,0,0,0,0,0
8067,因而可以得出结论是此EEPROM芯片失效导致的背板故障。,0,1,0,0,0,0,0,0
8068,光纤损坏以及RRU故障等。,0,1,0,0,0,0,0,0
8069,RRU内部时钟芯片短时间工作异常进而导致小区异常，,0,1,0,0,0,0,0,0
8070,基站建立的DRB个数超过8个导致ERAB建立失败,1,1,0,0,0,0,0,0
8071,配置错误导致小区无法激活，,0,1,0,0,1,0,0,0
8072,6、 修改数据配置打开CPRI扩展开关后，,0,0,0,0,0,0,1,1
8073,S1链路异常导致小区建立失败问题的分析,0,1,0,0,0,0,0,0
8074,2、操作日志分析 小区服务能力下降告警产生的时间2016-8-13,1,0,0,1,0,0,0,0
8075,切换失败的根因是存在同频同PCI的两小区间距离隔离度不够,1,1,0,0,0,0,0,0
8076,通过查看该小区各项指标发现7月9日起流量陡降至原来的10%：,1,0,0,1,0,0,0,0
8077,共主控基站IPPath配置错误导致业务不可用问题,0,1,0,0,1,0,0,0
8078,2.  基站设备故障或站点参数配置错误。,0,1,0,0,1,0,0,0
8079,XX市LTE网络由于异频带宽设置错误导致RRC重建比例高,1,0,0,0,1,0,0,0
8080,通过提取COUNTER发现由于RRC重配置失败导致的RRC重建比例较高。,1,0,1,0,1,0,0,0
8081,三、信令跟踪 根据后台空口信令发现TOP小区重建回源小区次数较多，,1,0,0,1,0,0,0,0
8082,由于小区拥塞或应答时间过长，,1,1,0,0,0,0,0,0
8083,3. Debug日志分析 进一步从dubug日志分析，,0,0,0,1,0,0,0,0
8084,3G侧接入时延高导致CSFB时延过高问题,1,0,0,0,0,0,0,0
8085,从而排除了IPRAN网络内部导致用户上网异常的可能；,0,1,0,1,0,0,0,0
8086,3.3 TCP丢包位置排查 与传输侧和无线侧一起进行问题基站排查，,0,0,0,1,0,0,0,0
8087,VoLTE测试中HTC M8终端呼叫过程中注册更换P-CSCF地址导致掉话,0,1,0,0,0,0,1,0
8088,修改异系统A2门限导致LTE无法重定向到TDS网络,0,1,0,0,0,0,1,0
8089,造成LTE无法重定向到TDS网络的原因主要是由于测量A2门限设置较低，,0,1,0,0,1,0,0,0
8090,传输核心层拥塞导致XX电信LTE网络视频卡顿问题报告,0,1,0,0,0,0,0,0
8091,5G站点割接SPN网络后站间变更成功率低,1,0,0,0,0,0,0,1
8092,4>综合数据分析  该站点201/203/206的上行丢包率稍高，,1,0,0,1,0,0,0,0
8093,由于GPS故障导致的时钟不同步，,0,1,0,0,0,0,0,0
8094,MME能力信息配置缺失导致NB-IOT小区建立失败,0,1,0,0,1,0,0,0
8095,1. 根据小区建立失败告警提示查询对应S1链路，,0,1,0,1,0,0,0,0
8096,MME能力信息配置缺失后导致小区激活失败，,0,1,0,0,1,0,0,0
8097,NB-IOT小区建立失败并提示S1链路故障时，,0,1,0,0,0,0,0,0
8098,RRC建立成功率突发恶化是由于板间消息交互时延过大，,1,0,0,0,0,0,0,0
8099,2、驻波比过大导致发射通道故障。,1,1,0,0,0,0,0,0
8100,3、日志分析 从RRU日志看到1355 BBU向RRU下发了2T2R的配置，,0,0,0,1,0,0,0,1
8101,2）核心网内部设置导致拒绝了UE。,0,1,0,0,1,0,0,0
8102,锚点站开启MR测量导致测试出现PING丢包问题,0,1,0,0,0,0,0,1
8103,锚点站开启MR测量导致测试出现PING丢包问题，,0,1,0,0,0,0,0,1
8104,一线反复检查了数据配置并与R友商的技术工程师核对了RCU的配置文件，,0,0,0,1,0,0,0,0
8105,S1链路故障由SCTP链路故障导致，,0,1,0,0,0,0,0,0
8106,3、干扰反向频谱分析 采集干扰站点的反向频谱数据，,0,0,1,1,0,0,0,0
8107,排除由于通道不平衡导致下行吞吐率低的可能；,1,1,0,0,0,0,0,0
8108,License过期导致电联共享站点联通用户接入失败，,0,1,0,0,0,0,0,0
8109,由于2G关口局参数设置引发的VoLTE网络接通率低问题,1,0,0,0,1,0,0,0
8110,由于配置不合适导致高铁场景下RRC建立成功率低,1,0,0,0,1,0,0,0
8111,RRC建立失败原因全部都是RRC拒绝：,0,1,0,0,0,0,0,0
8112,接口通信协议设置错误导致RRU 3172-fad一直无法启动,0,1,0,0,1,0,0,0
8113,确认由于中间传输设备MTU设置过小导致传输网络丢包.,0,1,0,0,1,0,0,0
8114,重选优先级参数配置错误导致D频段小区用户拖死,0,1,0,0,1,0,0,0
8115,E-RAB建立失败的根本原因还是UE不回复能力查询消息。,0,1,0,0,0,0,0,0
8116,光路误码导致TDL频繁上报小区不可用告警,0,1,0,0,0,0,0,0
8117,外部小区定义与小区配置信息不一致导致切换成功率异常问题分析,1,0,0,0,1,0,0,0
8118,1.站点告警查询 对该站点当前及历史告警查询，,0,0,0,1,0,0,0,0
8119,导致参数设置不一致而切换请求次数高，,1,0,0,0,1,0,0,0
8120,联通D频段LTE站点未设置帧偏置导致干扰移动D频段LTE站点处理案例,0,1,0,0,1,0,0,0
8121,配置文件损坏导致基站USB开站失败,0,1,0,0,0,0,0,0
8122,2、数据配置错误或者不一致导致网络无法正常解析；,0,1,0,0,1,0,0,0
8123,导致链路质量差而出现信令丢失的问题；,1,1,0,0,0,0,0,0
8124,DCDU端子故障导致RRU断链,0,1,0,0,0,0,0,0
8125,这种情况情况下的小区不可用具体提示信息中会被映射为“小区参数配置不正确”，,0,1,0,0,1,0,0,0
8126,核心网和媒体AS之间路由器丢包导致VoLTE单通,0,1,0,0,0,0,0,0
8127,室分小区接入类参数设置不合理导致部分终端无法接入,0,1,0,0,1,0,0,0
8128,基带芯片的处理能力较低的终端对信号的检测与解调能力较差，,1,0,0,0,0,0,0,0
8129,脚本配置原因导致5G NSA锚点不能驻留问题,0,1,0,0,1,0,0,0
8130,某站点某小区平均CQI较低在6左右导致小区下行速率降低,1,0,0,0,0,0,0,0
8131,RRU硬件隐性故障导致TDD LTE小区强干扰,0,1,0,0,0,0,0,0
8132,E公司MSC参数设置过短导致CSFB被叫失败的案例,0,1,0,0,1,0,0,0
8133,由于X2链路尚未建立（X2自建立没有全部完成前）或者X2链路故障，,0,1,0,0,0,0,0,0
8134,GPS数据配置错误导致LTE TDD无法正常开通的案例,0,1,0,0,1,0,0,0
8135,多次S1切换准备失败后PDCP完整性校验失败导致核心网侧掉话次数增多的问题,1,1,0,0,0,0,0,0
8136,则不会出现PDCP校验失败导致的切换失败。,0,1,0,0,0,0,0,0
8137,因为X2链路配置错误导致NR的SCG切换失败,0,1,0,0,1,0,0,0
8138,图12 调整LTE小区规格后电口速率需求 图13 调整LTE小区规格后电口速率总需求 最终解决措施[Solution] 升级BTS3900 V100R010C10解决9.8G限制，,0,0,0,0,0,0,1,0
8139,Problem Summary 某局点某客户开启IPRAN UL2CC后RRC失败率抬升,1,0,0,0,0,0,0,1
8140,11月19日操作增加IPRAN UL 2CC业务后RRC建立成功率呈现出恶化趋势；,1,0,0,0,0,0,1,0
8141,TOP小区指标分析 630506站点开启UL 2CC后14天左右开始出现RRC建立成功率恶化，,1,0,0,1,0,0,0,1
8142,120077/01 存在信号陡降的情况 建议修改TTT至640ms，,1,0,0,0,0,0,1,0
8143,由于RACH参数执行流程冲突导致切换成功率恶化问题,1,1,0,0,0,0,0,0
8144,导致射频通道硬件故障告警 Resolution Details更换RRU硬件解决,0,1,0,0,0,0,1,0
8145,RRU光口硬件故障导致RRU离线,0,1,0,0,0,0,0,0
8146,由于是硬件故障导致所以只能更换RRU,0,1,0,0,0,0,1,0
8147,附近的9HJRCXXX县立讯新宿舍区应急车的GPS时钟问题导致的时钟干扰，,0,1,0,0,0,0,0,0
8148,相关指标分析发现是 IBELR 和 MCS 恶化明显。,1,0,0,1,0,0,0,0
8149,期间一直处于未上电状态 本次干扰源站点启动后，,0,1,0,0,0,0,0,1
8150,上行体验差站点 附近的 9HJRCX 吉安县立讯新宿舍区应急车的 GPS 时钟问题导致的时钟干扰，,0,1,0,0,0,0,0,0
8151,更换主控板还是不上报ESN,0,1,0,0,0,0,1,0
8152,1.3 问题根因分析 通过日志和错误信息分析，,0,0,0,1,0,0,0,0
8153,打开紧急呼叫开关导致Rank2比例低问题,1,0,0,0,0,0,0,1
8154,IP时钟协议类型配置错误导致时钟参考源异常告警,0,1,0,0,1,0,0,0
8155,上报时钟参考源丢失或者时钟参考源不可用，,0,1,0,0,0,0,0,0
8156,同步进行标口跟踪发现绝大多数失败为S1初始报文建立失败（S1AP INITIALCONTEXTSETUPFAIL），,0,1,0,1,0,0,0,0
8157,图14  设置BBU型号项目配置窗口 图15  设置BBU型号,0,0,0,0,0,0,1,0
8158,4  仿真计算 4.1  设置仿真区域 点击菜单栏里面的“仿真计算”一栏，,0,0,0,0,0,0,1,1
8159,外部小区组网模式设置不合理导致站间SCG变更成功率低问题,1,0,0,0,1,0,0,0
8160,目前X2链路异常的主要原因是底层链路故障，,0,1,0,0,0,0,0,0
8161,同样出现了大量的传输资源不可用导致的切换失败，,0,1,0,0,0,0,0,0
8162,协议修改后必须复位才可以生效。,0,0,0,0,0,0,1,1
8163,更换优先级并复位星卡，,0,0,0,0,0,0,1,1
8164,数据SINR的减小导致了吞吐率的减小。,1,0,0,0,0,0,0,0
8165,RS功率减小会导致RS SINR减小，,1,0,0,0,0,0,0,0
8166,CPE断连导致新接入UE无法正常上网,0,1,0,0,0,0,0,0
8167,微波传输问题造成的切换流程冲突引起NSA变更成功率低,1,1,0,0,0,0,0,0
8168,S5720交换机POE供电异常致AP上线失败,0,1,0,0,0,0,0,0
